product_url,product_name,mrp,color,reference_number,description,product_image,product_category
https://www.zara.com/es/en/limited-edition-zw-collection-wool-button-blazer-p02159727.html,ZW COLLECTION LIMITED EDITION WOOL BLAZER WITH BUTTON,89.95 EUR,MID-GREY,2159/727/809,ZARA WOMAN COLLECTION  Jacket made of 100% wool yarn. High neck and long sleeve with opening and buttons. Front welt pockets. Front button fastening.,https://static.zara.net/assets/public/7dba/b755/51cf4e83936a/0cd113822857/02159727809-e1/02159727809-e1.jpg?ts=1767963665417&w=4800,JACKETS
https://www.zara.com/es/en/asymmetric-check-blazer-with-wool-zw-collection-limited-edition-p02086827.html,ASYMMETRIC CHECK BLAZER WITH WOOL ZW COLLECTION LIMITED EDITION,109.00 EUR,STONE,2086/827/806,ZARA WOMAN COLLECTION  Blazer with main fabric made from wool yarn. Notched lapel collar and long sleeves. Asymmetric hem with back vent. Interior lining.,https://static.zara.net/assets/public/7b0a/c07a/31f04b23a859/dcdda1d4bedf/02086827806-e1/02086827806-e1.jpg?ts=1767613072665&w=4800,JACKETS
https://www.zara.com/es/en/leather-effect-waistcoat-with-tabs-p01255817.html,LEATHER EFFECT WAISTCOAT WITH TABS,35.95 EUR,BLUE,1255/817/407,Gilet with a high collar and armholes with tabs on the shoulders. Featuring side pockets and false flap pockets on the chest. Elasticated puffy hem. Tonal inner lining. Zip-up front with a snap-button placket.,https://static.zara.net/assets/public/f69e/4e4d/326441b78476/6aa21594a32c/01255817407-e1/01255817407-e1.jpg?ts=1767863829961&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-with-tabs-p08490701.html,LEATHER EFFECT JACKET WITH STRAPS,49.95 EUR,BROWN,8490/701/700,"Jacket with a high neck, long sleeves with pleated cuffs and shoulder tabs. Featuring side pockets, a gathered hem, a washed effect fabric detail and a tonal lining. Front zip fastening and concealed snap buttons.",https://static.zara.net/assets/public/e479/750e/787f4578ad44/bc96deb9e254/08490701700-e1/08490701700-e1.jpg?ts=1767863827853&w=4800,JACKETS
https://www.zara.com/es/en/asymmetric-check-blazer-with-wool-zw-collection-limited-edition-p02086827.html,ASYMMETRIC CHECK BLAZER WITH WOOL ZW COLLECTION LIMITED EDITION,109.00 EUR,STONE,2086/827/806,ZARA WOMAN COLLECTION  Blazer with main fabric made from wool yarn. Notched lapel collar and long sleeves. Asymmetric hem with back vent. Interior lining.,https://static.zara.net/assets/public/7b0a/c07a/31f04b23a859/dcdda1d4bedf/02086827806-e1/02086827806-e1.jpg?ts=1767613072665&w=4800,JACKETS
https://www.zara.com/es/en/breathable-water-repellent-jacket-ski-collection-p08073030.html,BREATHABLE WATER-REPELLENT SKI COLLECTION JACKET,59.95 EUR,BLACK,8073/030/800,"Close-fitting, lightweight jacket that facilitates layering. The fabric is breathable, which helps regulate body temperature and keeps the body cool for longer. In addition, it repels water, helping to prevent you from getting wet when exposed to light rain for short periods of time. Ruched top.  High collar and long sleeve. Front pockets with concealed zip fastening. Front zip and snap-button fastening.",https://static.zara.net/assets/public/5356/da2f/ad2a486288c3/a2ce19a874d5/08073030800-e1/08073030800-e1.jpg?ts=1764675577327&w=4800,JACKETS
https://www.zara.com/es/en/striped-jacket-with-zips-p02010868.html,STRIPED JACKET WITH ZIPS,35.95 EUR,BROWN,2010/868/700,Fitted jacket with a lapel collar and long sleeves with a concealed zip. Featuring topstitching detail and an inner lining. Fastens at the front with a double-ended zip.,https://static.zara.net/assets/public/8493/16b1/d5244c689462/7905194d0f04/02010868700-e1/02010868700-e1.jpg?ts=1767891378440&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/oversize-faux-suede-bomber-jacket-with-hoodie-p08372212.html,OVERSIZE FAUX SUEDE BOMBER JACKET WITH HOODIE,49.95 EUR,KHAKI,8372/212/505,"Collared jacket featuring a detachable hoodie with snap buttons, long sleeves, front patch pockets, a shirred hem with interior elastic, and a front zip fastening concealed by a snap-button placket.",https://static.zara.net/assets/public/d595/0a3e/0c3c4899857f/a8c39c042606/08372212505-e1/08372212505-e1.jpg?ts=1767966446728&w=4800,JACKETS
https://www.zara.com/es/en/100-suede-leather-high-collar-jacket-p03046029.html,100% SUEDE LEATHER HIGH-NECK JACKET,129.00 EUR,CAMEL,3046/029/704,Jacket made of 100% leather. Featuring a high neck and long sleeves. Front pockets. Elasticated hem. Front fastening with a concealed zip and snap buttons.,https://static.zara.net/assets/public/2310/0935/b8ae47ed8694/453ce87319ad/03046029704-e1/03046029704-e1.jpg?ts=1767965463582&w=4800,JACKETS
https://www.zara.com/es/en/high-neck-bomber-jacket-p02101848.html,HIGH-NECK BOMBER JACKET,45.95 EUR,BROWN VIGORE,2101/848/719,High-neck long sleeve bomber jacket. Featuring front pockets. Pleated hem. Zip-up front with a concealed zip and snap buttons.,https://static.zara.net/assets/public/239a/9f50/94914399a7e8/f25449a32792/02101848719-e1/02101848719-e1.jpg?ts=1767961675884&w=4800,JACKETS
https://www.zara.com/es/en/high-neck-bomber-jacket-p02101848.html,HIGH-NECK BOMBER JACKET,45.95 EUR,BROWN VIGORE,2101/848/719,High-neck long sleeve bomber jacket. Featuring front pockets. Pleated hem. Zip-up front with a concealed zip and snap buttons.,https://static.zara.net/assets/public/239a/9f50/94914399a7e8/f25449a32792/02101848719-e1/02101848719-e1.jpg?ts=1767961675884&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-bomber-jacket-p06318253.html,FAUX LEATHER BOMBER JACKET,49.95 EUR,DARK BROWN,6318/253/716,Bomber jacket with a quilted lining. Lapel collar and long drop-shoulder sleeves. Front pockets. Hem finished with inner elastic. Zip-up fastening at the front.,https://static.zara.net/assets/public/4ebc/14e0/e17349b58249/2443af81627e/06318253716-000-e1/06318253716-000-e1.jpg?ts=1765811498778&w=4800,JACKETS
https://www.zara.com/es/en/z1975-contrast-denim-jacket-p06164212.html,Z1975 COMBINED DENIM JACKET,39.95 EUR,BLACK,6164/212/800,Collared jacket with long sleeves. Featuring a contrast combined fabric detail. Front patch pockets. Metal button fastening at the front.,https://static.zara.net/assets/public/f00f/587c/e37b44e8bd3c/a313519ad5e1/06164212800-e1/06164212800-e1.jpg?ts=1767967071193&w=4800,JACKETS
https://www.zara.com/es/en/leather-double-breasted-blazer-zw-collection-limited-edition-p05127240.html,DOUBLE-BREASTED LEATHER BLAZER ZW COLLECTION LIMITED EDITION,299.00 EUR,BOTTLE GREEN,5127/240/501,ZARA WOMAN COLLECTION  100% leather blazer. Features a notched lapel collar and long sleeves. Front pockets. Interior lining. Double-breasted button fastening at the front.,https://static.zara.net/assets/public/1c38/f661/6acd412e9aae/7fba2e547333/05127240501-e1/05127240501-e1.jpg?ts=1767966437314&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-p04341742.html,FAUX LEATHER JACKET,59.95 EUR,BROWN,4341/742/700,Jacket with a stand-up collar and long sleeves with tab detail on the shoulders. Side pockets. Contrasting lining. Zip-up fastening with a snap-button placket on the front.,https://static.zara.net/assets/public/b592/c868/ccb44bc79108/6475fe067ccd/04341892700-e1/04341892700-e1.jpg?ts=1767956834028&w=4800,JACKETS
https://www.zara.com/es/en/volume-bomber-jacket-p08372369.html,VOLUME BOMBER JACKET,25.95 EUR,KHAKI,8372/369/505,Long sleeve bomber jacket with a lapel collar. Front welt pockets. Elastic hem. Front zip fastening.,https://static.zara.net/assets/public/aa9f/71ca/641d44499e95/b32ed4811c1c/08372369505-e1/08372369505-e1.jpg?ts=1764263273503&w=4800,JACKETS
https://www.zara.com/es/en/volume-bomber-jacket-p08372369.html,VOLUME BOMBER JACKET,25.95 EUR,KHAKI,8372/369/505,Long sleeve bomber jacket with a lapel collar. Front welt pockets. Elastic hem. Front zip fastening.,https://static.zara.net/assets/public/aa9f/71ca/641d44499e95/b32ed4811c1c/08372369505-e1/08372369505-e1.jpg?ts=1764263273503&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-blazer-p02753122.html,OVERSIZE DOUBLE-BREASTED BLAZER,39.95 EUR,BLACK,2753/122/800,Loose-fitting blazer with a pinstripe print. Featuring a lapel collar and long sleeves with shoulder pads. Front flap pockets and double-breasted button fastening.,https://static.zara.net/assets/public/7125/eca2/d8d44915a83d/cdda1d7918d0/02753122800-000-e1/02753122800-000-e1.jpg?ts=1762181640263&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-tailored-blazer-with-wool-p02080959.html,ZW COLLECTION TAILORED BLAZER WITH WOOL,89.95 EUR,MULTICOLOURED,2080/959/330,ZARA WOMAN COLLECTION  Blazer with main fabric made of wool yarn. High neck and long sleeve with vent and buttoned cuffs.,https://static.zara.net/assets/public/2b81/ed28/12f941fc8677/601ff6f0a830/02080959330-e1/02080959330-e1.jpg?ts=1767780686135&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-volume-jacket-p04391788.html,FAUX LEATHER VOLUME JACKET,39.95 EUR,BLACK,4391/788/800,"High collar, long sleeve jacket with elasticated cuffs. Side pockets. Lined. Elasticated hem. Zip-up front with a placket concealing snap-button fastenings.",https://static.zara.net/assets/public/9cee/ace9/4ac84b608e84/df271252ff15/04391788800-e1/04391788800-e1.jpg?ts=1758018702215&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-volume-jacket-p04391788.html,FAUX LEATHER VOLUME JACKET,39.95 EUR,BLACK,4391/788/800,"High collar, long sleeve jacket with elasticated cuffs. Side pockets. Lined. Elasticated hem. Zip-up front with a placket concealing snap-button fastenings.",https://static.zara.net/assets/public/9cee/ace9/4ac84b608e84/df271252ff15/04391788800-e1/04391788800-e1.jpg?ts=1758018702215&w=4800,JACKETS
https://www.zara.com/es/en/fitted-wool-peplum-blazer-zw-collection-p02119796.html,ZW COLLECTION FITTED WOOL PEPLUM BLAZER,89.95 EUR,BEIGE,2119/796/710,ZARA WOMAN COLLECTION  Fitted blazer made from wool yarn. Features a notched lapel collar and long sleeves with shoulder pads. Front jetted pockets. Interior lining. Front fastening with covered buttons.,https://static.zara.net/assets/public/f686/eafa/56044d1db291/42225084957b/02119796710-e1/02119796710-e1.jpg?ts=1767602794732&w=4800,JACKETS
https://www.zara.com/es/en/suede-effect-bomber-jacket-p04344655.html,SUEDE EFFECT BOMBER JACKET,49.95 EUR,MID KHAKI,4344/655/533,Long sleeve bomber jacket with a lapel collar and shoulder tabs. Hem finished with pleats and volume. Front fastening with a fly front and hidden buttons.,https://static.zara.net/assets/public/2e64/e8fe/6c9149158fab/1f371345e02a/04344655533-e1/04344655533-e1.jpg?ts=1753195728391&w=4800,JACKETS
https://www.zara.com/es/en/suede-effect-bomber-jacket-p04344655.html,SUEDE EFFECT BOMBER JACKET,49.95 EUR,MID KHAKI,4344/655/533,Long sleeve bomber jacket with a lapel collar and shoulder tabs. Hem finished with pleats and volume. Front fastening with a fly front and hidden buttons.,https://static.zara.net/assets/public/2e64/e8fe/6c9149158fab/1f371345e02a/04344655533-e1/04344655533-e1.jpg?ts=1753195728391&w=4800,JACKETS
https://www.zara.com/es/en/double-breasted-knit-bomber-jacket-p05536199.html,KNIT DOUBLE-BREASTED BOMBER JACKET,49.95 EUR,BLACK,5536/199/800,High-neck bomber-style jacket with long sleeves. Featuring front welt pockets and a front double-breasted fastening with hidden snap buttons.,https://static.zara.net/assets/public/2c14/3d2c/db80470d9151/e610746e943c/05536199800-e1/05536199800-e1.jpg?ts=1759836113571&w=4800,JACKETS
https://www.zara.com/es/en/knit-bomber-jacket-p09598170.html,KNIT BOMBER JACKET,49.95 EUR,ANTHRACITE GREY,9598/170/801,Bomber-style jacket with a high neck and long sleeves. Featuring elasticated ruffled trims and a front fastening with concealed snap buttons.,https://static.zara.net/assets/public/a42c/8bea/0bb04b2dbc9b/253f5c30f823/09598170801-a2/09598170801-a2.jpg?ts=1758626699589&w=1118,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p06318254.html,REVERSIBLE DOUBLE-FACED JACKET,59.95 EUR,CAMEL,6318/254/704,Reversible jacket with a high collar and long sleeves. Front pockets. Combination fabric detail with a faux suede and faux shearling effect. Button-up front.,https://static.zara.net/assets/public/f1c2/be64/c2b7427aa2ba/bebfcaac6956/06318254704-000-e1/06318254704-000-e1.jpg?ts=1765811655608&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-double-faced-jacket-p03548241.html,ZW COLLECTION DOUBLE-FACED JACKET,79.95 EUR,BROWN / ECRU,3548/241/087,ZARA WOMAN COLLECTION  Jacket with a lapel collar and long sleeves. Patch pockets on the front. Faux shearling lining. Front button fastening.,https://static.zara.net/assets/public/598b/19cd/172344b28258/2db366719aef/03548241087-e1/03548241087-e1.jpg?ts=1757511823340&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-double-faced-jacket-p03548241.html,ZW COLLECTION DOUBLE-FACED JACKET,79.95 EUR,BROWN / ECRU,3548/241/087,ZARA WOMAN COLLECTION  Jacket with a lapel collar and long sleeves. Patch pockets on the front. Faux shearling lining. Front button fastening.,https://static.zara.net/assets/public/598b/19cd/172344b28258/2db366719aef/03548241087-e1/03548241087-e1.jpg?ts=1757511823340&w=4800,JACKETS
https://www.zara.com/es/en/wool-blend-bomber-jacket-zw-collection-p07522040.html,WOOL BLEND BOMBER JACKET ZW COLLECTION,79.95 EUR,BROWN / TAUPE,7522/040/737,ZARA WOMAN COLLECTION  Bomber jacket made from a wool-blend yarn. Lapel collar and long sleeves with cuffs. Front in-seam pockets. Elasticated ribbed hem. Front button fastening.,https://static.zara.net/assets/public/bcbd/eb96/e9764396be0a/ae37593c5189/07522040737-e2/07522040737-e2.jpg?ts=1764670514832&w=1118,JACKETS
https://www.zara.com/es/en/zw-collection-reversible-bomber-jacket-p03548265.html,ZW COLLECTION REVERSIBLE BOMBER JACKET,79.95 EUR,CHOCOLATE BROWN,3548/265/753,"ZARA WOMAN COLLECTION  Bomber jacket with a high neck and long sleeves. Featuring front pockets, an interior faux sheepskin lining, an adjustable hem with drawstrings and a front button fastening.",https://static.zara.net/assets/public/527e/85dc/a5cd47c99ed7/68f9d49805b8/03548265753-e1/03548265753-e1.jpg?ts=1764666925375&w=4800,JACKETS
https://www.zara.com/es/en/fringed-bomber-jacket-p02005638.html,FRINGED BOMBER JACKET,49.95 EUR,LILAC,2005/638/629,"Round neck, long sleeve jacket. Featuring elasticated trims and a front snap-button fastening.",https://static.zara.net/assets/public/f386/e7ba/b6c54e55ad86/3e6e04ef89bb/02005638629-e1/02005638629-e1.jpg?ts=1764675984174&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p03046433.html,100% LEATHER BOMBER JACKET,99.95 EUR,NAVY BLUE,3046/433/401,Bomber jacket with main fabric made from 100% leather. Lapel collar and long sleeve. Front patch pockets with flap and snap button. Front fastening with a concealed zip and snap buttons.,https://static.zara.net/assets/public/507d/03eb/6bdb4a22b2a9/ce6ba242bec8/08073054401-e1/08073054401-e1.jpg?ts=1764059481786&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p03046433.html,100% LEATHER BOMBER JACKET,99.95 EUR,NAVY BLUE,3046/433/401,Bomber jacket with main fabric made from 100% leather. Lapel collar and long sleeve. Front patch pockets with flap and snap button. Front fastening with a concealed zip and snap buttons.,https://static.zara.net/assets/public/507d/03eb/6bdb4a22b2a9/ce6ba242bec8/08073054401-e1/08073054401-e1.jpg?ts=1764059481786&w=4800,JACKETS
https://www.zara.com/es/en/100-suede-leather-jacket-with-pockets-p04341780.html,100% SUEDE LEATHER JACKET WITH POCKETS,149.00 EUR,BLUE,4341/780/407,Jacket with a main fabric made of 100% suede leather. Featuring a high neck and long sleeves with buttoned cuffs. Welt pockets on the front and flap pockets on the chest. Elasticated hem. Inner lining. Front zip fastening with a snap-button placket.,https://static.zara.net/assets/public/b3a2/6d0d/02484d18b739/612dd6a34330/04341780407-e1/04341780407-e1.jpg?ts=1763481583427&w=4800,JACKETS
https://www.zara.com/es/en/double-faced-jacket-zw-collection-p03548264.html,DOUBLE-FACED JACKET ZW COLLECTION,79.95 EUR,DARK BROWN,3548/264/716,ZARA WOMAN COLLECTION  Jacket with a high collar and long sleeves. Featuring hidden front pockets in the seam. Tonal faux shearling interior. Front zip fastening.,https://static.zara.net/assets/public/c21e/1c42/24514c448ed6/043c0ab46c41/03548264716-e1/03548264716-e1.jpg?ts=1761203573350&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-double-faced-jacket-p03548241.html,ZW COLLECTION DOUBLE-FACED JACKET,79.95 EUR,BROWN / ECRU,3548/241/087,ZARA WOMAN COLLECTION  Jacket with a lapel collar and long sleeves. Patch pockets on the front. Faux shearling lining. Front button fastening.,https://static.zara.net/assets/public/598b/19cd/172344b28258/2db366719aef/03548241087-e1/03548241087-e1.jpg?ts=1757511823340&w=4800,JACKETS
https://www.zara.com/es/en/leather-jacket-zw-collection-limited-edition-p05129247.html,LEATHER JACKET ZW COLLECTION LIMITED EDITION,249.00 EUR,BLACK,5129/247/800,ZARA WOMAN COLLECTION  Jacket made from 100% leather. Notched lapel collar and long sleeves adjustable with buckles. Front pockets. Crossover front fastening.,https://static.zara.net/assets/public/771d/6235/47794dde9c65/1a90e3fca6d5/05129247800-e1/05129247800-e1.jpg?ts=1761561327068&w=4800,JACKETS
https://www.zara.com/es/en/leather-bomber-jacket-zw-collection-limited-edition-p02969064.html,LEATHER BOMBER JACKET ZW COLLECTION LIMITED EDITION,249.00 EUR,BLACK,2969/064/800,ZARA WOMAN COLLECTION  Jacket made from 100% leather. High collar and long sleeves finished with cuffs and pleats. Front pockets. Shoulder tab detail. Front zip fastening with snap buttons hidden by a placket.,Not available,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p06318254.html,REVERSIBLE DOUBLE-FACED JACKET,59.95 EUR,CAMEL,6318/254/704,Reversible jacket with a high collar and long sleeves. Front pockets. Combination fabric detail with a faux suede and faux shearling effect. Button-up front.,https://static.zara.net/assets/public/f1c2/be64/c2b7427aa2ba/bebfcaac6956/06318254704-000-e1/06318254704-000-e1.jpg?ts=1765811655608&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-bomber-jacket-p04341736.html,FAUX LEATHER BOMBER JACKET,39.95 EUR,CHOCOLATE,4341/736/717,Bomber jacket with a lapel collar and long sleeves with inner elasticated cuffs. Front welt pockets. Elasticated hem. Metal zip-up fastening on the front.,https://static.zara.net/assets/public/80bf/25e5/b0b24b829c88/618331d4ed4d/04341736717-e1/04341736717-e1.jpg?ts=1754550615574&w=4800,JACKETS
https://www.zara.com/es/en/double-faced-jacket-zw-collection-p03548264.html,DOUBLE-FACED JACKET ZW COLLECTION,79.95 EUR,DARK BROWN,3548/264/716,ZARA WOMAN COLLECTION  Jacket with a high collar and long sleeves. Featuring hidden front pockets in the seam. Tonal faux shearling interior. Front zip fastening.,https://static.zara.net/assets/public/c21e/1c42/24514c448ed6/043c0ab46c41/03548264716-e1/03548264716-e1.jpg?ts=1761203573350&w=4800,JACKETS
https://www.zara.com/es/en/suede-leather-jacket-with-pockets-zw-collection-limited-edition-p02969042.html,SUEDE LEATHER JACKET WITH POCKETS ZW COLLECTION LIMITED EDITION,129.00 EUR,KHAKI,2969/042/505,ZARA WOMAN COLLECTION  Jacket made from 100% suede leather. Lapel collar and long sleeves. Front patch pockets. Inner lining. Front button fastening.,https://static.zara.net/assets/public/68ac/0b47/c14f437ca999/f2836ce0e03d/02969042505-e1/02969042505-e1.jpg?ts=1763465001606&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p06318254.html,REVERSIBLE DOUBLE-FACED JACKET,59.95 EUR,CAMEL,6318/254/704,Reversible jacket with a high collar and long sleeves. Front pockets. Combination fabric detail with a faux suede and faux shearling effect. Button-up front.,https://static.zara.net/assets/public/f1c2/be64/c2b7427aa2ba/bebfcaac6956/06318254704-000-e1/06318254704-000-e1.jpg?ts=1765811655608&w=4800,JACKETS
https://www.zara.com/es/en/fitted-blazer-with-shoulder-pads-p02054609.html,FITTED BLAZER WITH SHOULDER PADS,55.95 EUR,BURGUNDY,2054/609/681,Blazer with a lapel collar and long sleeves with shoulder pads. Featuring front flap pockets and a single gold button fastening at the front.,https://static.zara.net/assets/public/af11/ec82/0135491bba68/adf19f03115b/02054609681-e1/02054609681-e1.jpg?ts=1764848336839&w=4800,JACKETS
https://www.zara.com/es/en/wool-blend-bomber-jacket-zw-collection-p07522040.html,WOOL BLEND BOMBER JACKET ZW COLLECTION,79.95 EUR,BROWN / TAUPE,7522/040/737,ZARA WOMAN COLLECTION  Bomber jacket made from a wool-blend yarn. Lapel collar and long sleeves with cuffs. Front in-seam pockets. Elasticated ribbed hem. Front button fastening.,https://static.zara.net/assets/public/bcbd/eb96/e9764396be0a/ae37593c5189/07522040737-e2/07522040737-e2.jpg?ts=1764670514832&w=1118,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-with-elasticated-waist-p04387556.html,FAUX LEATHER JACKET WITH ELASTICATED WAIST,35.95 EUR,BURGUNDY,4387/556/605,Jacket with a lapel collar and long sleeves. Featuring faux welt pockets on the front and an elasticated waist. Zip-up front.,https://static.zara.net/assets/public/2741/5ec4/cfac4b08af62/0a2fbbde7eaf/04387556605-e1/04387556605-e1.jpg?ts=1764848313823&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-check-blazer-p02036678.html,OVERSIZE DOUBLE-BREASTED CHECK BLAZER,39.95 EUR,BROWN / ECRU,2036/678/087,Loose-fitting blazer with a lapel collar and long sleeves with shoulder pads. Featuring front flap pockets and double-breasted button fastening at the front.,https://static.zara.net/assets/public/09a6/526c/21f04b9692f3/0290b2ffc25f/02036678087-e1/02036678087-e1.jpg?ts=1764242319127&w=4800,JACKETS
https://www.zara.com/es/en/knit-bomber-jacket-p09598170.html,KNIT BOMBER JACKET,49.95 EUR,ANTHRACITE GREY,9598/170/801,Bomber-style jacket with a high neck and long sleeves. Featuring elasticated ruffled trims and a front fastening with concealed snap buttons.,https://static.zara.net/assets/public/a42c/8bea/0bb04b2dbc9b/253f5c30f823/09598170801-a2/09598170801-a2.jpg?ts=1758626699589&w=1118,JACKETS
https://www.zara.com/es/en/faux-fur-bomber-jacket-p03046028.html,FAUX FUR BOMBER JACKET,59.95 EUR,ECRU,3046/028/712,Jacket with a lapel collar and long sleeves with cuffs. Front welt pockets. Front zip fastening.,https://static.zara.net/assets/public/01c7/e80d/90704e44a06a/638f2ce6299e/03046028712-e1/03046028712-e1.jpg?ts=1765793608838&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-with-shoulder-tabs-p04749801.html,FAUX LEATHER JACKET WITH SHOULDER TABS,49.95 EUR,BLACK,4749/801/800,"Jacket with a high neck and long cuffed sleeves, featuring shoulder tabs, flap pockets on the front, an elasticated hem, a tonal lining and a zip-up front hidden by a placket with snap buttons.",https://static.zara.net/assets/public/1b86/cb59/f4a64ecfb2b6/134b353a2a07/04749801800-e1/04749801800-e1.jpg?ts=1761728181168&w=4800,JACKETS
